record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa,plot_type,date
6824,10,24,1982,2,DM,M,37,43,Dipodomys,merriami,Rodent,Control,1982-10-24
6832,10,24,1982,2,DM,M,37,40,Dipodomys,merriami,Rodent,Control,1982-10-24
6837,10,24,1982,2,DM,F,35,36,Dipodomys,merriami,Rodent,Control,1982-10-24
6842,10,24,1982,2,DM,M,34,42,Dipodomys,merriami,Rodent,Control,1982-10-24
6889,10,24,1982,2,DM,F,36,37,Dipodomys,merriami,Rodent,Control,1982-10-24
6939,10,24,1982,2,DM,M,37,44,Dipodomys,merriami,Rodent,Control,1982-10-24
6944,10,24,1982,2,DM,M,38,43,Dipodomys,merriami,Rodent,Control,1982-10-24
6945,10,24,1982,2,DM,F,36,39,Dipodomys,merriami,Rodent,Control,1982-10-24
7061,11,22,1982,2,DM,M,36,39,Dipodomys,merriami,Rodent,Control,1982-11-22
7080,11,22,1982,2,DM,F,33,37,Dipodomys,merriami,Rodent,Control,1982-11-22
7246,1,13,1983,2,DM,M,36,40,Dipodomys,merriami,Rodent,Control,1983-01-13
7294,1,13,1983,2,DM,F,35,36,Dipodomys,merriami,Rodent,Control,1983-01-13
7402,2,27,1983,2,DM,M,35,44,Dipodomys,merriami,Rodent,Control,1983-02-27
7420,2,27,1983,2,DM,F,36,42,Dipodomys,merriami,Rodent,Control,1983-02-27
7553,3,15,1983,2,DM,M,37,43,Dipodomys,merriami,Rodent,Control,1983-03-15
7558,3,15,1983,2,DM,F,35,36,Dipodomys,merriami,Rodent,Control,1983-03-15
7715,4,17,1983,2,DM,M,36,45,Dipodomys,merriami,Rodent,Control,1983-04-17
7723,4,17,1983,2,DM,F,37,39,Dipodomys,merriami,Rodent,Control,1983-04-17
7735,4,17,1983,2,DM,M,37,41,Dipodomys,merriami,Rodent,Control,1983-04-17
7884,5,15,1983,2,DM,F,36,40,Dipodomys,merriami,Rodent,Control,1983-05-15
7895,5,15,1983,2,DM,M,36,48,Dipodomys,merriami,Rodent,Control,1983-05-15
7916,5,15,1983,2,DM,M,36,46,Dipodomys,merriami,Rodent,Control,1983-05-15
8125,7,17,1983,2,DM,M,35,38,Dipodomys,merriami,Rodent,Control,1983-07-17
8235,8,16,1983,2,DM,M,36,38,Dipodomys,merriami,Rodent,Control,1983-08-16
8339,9,11,1983,2,DM,M,34,38,Dipodomys,merriami,Rodent,Control,1983-09-11
8359,9,11,1983,2,DM,F,35,42,Dipodomys,merriami,Rodent,Control,1983-09-11
8413,9,11,1983,2,DM,M,36,43,Dipodomys,merriami,Rodent,Control,1983-09-11
8494,10,16,1983,2,DM,M,34,37,Dipodomys,merriami,Rodent,Control,1983-10-16
8631,11,13,1983,2,DM,M,35,37,Dipodomys,merriami,Rodent,Control,1983-11-13
8656,11,13,1983,2,DM,F,35,37,Dipodomys,merriami,Rodent,Control,1983-11-13
8800,12,9,1983,2,DM,F,36,37,Dipodomys,merriami,Rodent,Control,1983-12-09
8903,2,5,1984,2,DM,F,37,36,Dipodomys,merriami,Rodent,Control,1984-02-05
8954,3,13,1984,2,DM,M,36,43,Dipodomys,merriami,Rodent,Control,1984-03-13
8961,3,13,1984,2,DM,F,35,38,Dipodomys,merriami,Rodent,Control,1984-03-13
9034,4,10,1984,2,DM,M,35,41,Dipodomys,merriami,Rodent,Control,1984-04-10
9133,5,13,1984,2,DM,F,36,44,Dipodomys,merriami,Rodent,Control,1984-05-13
9156,5,13,1984,2,DM,M,35,45,Dipodomys,merriami,Rodent,Control,1984-05-13
9180,5,13,1984,2,DM,M,37,46,Dipodomys,merriami,Rodent,Control,1984-05-13
9182,5,13,1984,2,DM,F,36,45,Dipodomys,merriami,Rodent,Control,1984-05-13
9269,5,28,1984,2,DM,M,37,44,Dipodomys,merriami,Rodent,Control,1984-05-28
9452,8,1,1984,2,DM,F,34,39,Dipodomys,merriami,Rodent,Control,1984-08-01
9572,9,30,1984,2,DM,F,35,34,Dipodomys,merriami,Rodent,Control,1984-09-30
9672,10,21,1984,2,DM,F,37,40,Dipodomys,merriami,Rodent,Control,1984-10-21
9762,12,31,1984,2,DM,F,36,36,Dipodomys,merriami,Rodent,Control,1984-12-31
9767,12,31,1984,2,DM,F,37,34,Dipodomys,merriami,Rodent,Control,1984-12-31
9873,1,20,1985,2,DM,F,35,30,Dipodomys,merriami,Rodent,Control,1985-01-20
9880,1,20,1985,2,DM,M,37,44,Dipodomys,merriami,Rodent,Control,1985-01-20
9894,1,20,1985,2,DM,F,35,33,Dipodomys,merriami,Rodent,Control,1985-01-20
9901,1,20,1985,2,DM,M,37,35,Dipodomys,merriami,Rodent,Control,1985-01-20
9920,1,20,1985,2,DM,F,36,36,Dipodomys,merriami,Rodent,Control,1985-01-20
9980,2,17,1985,2,DM,F,35,37,Dipodomys,merriami,Rodent,Control,1985-02-17
9984,2,17,1985,2,DM,M,36,39,Dipodomys,merriami,Rodent,Control,1985-02-17
10001,2,17,1985,2,DM,F,35,39,Dipodomys,merriami,Rodent,Control,1985-02-17
10004,2,17,1985,2,DM,F,34,37,Dipodomys,merriami,Rodent,Control,1985-02-17
10006,2,17,1985,2,DM,F,35,42,Dipodomys,merriami,Rodent,Control,1985-02-17
10021,2,17,1985,2,DM,M,35,44,Dipodomys,merriami,Rodent,Control,1985-02-17
10031,2,17,1985,2,DM,F,36,37,Dipodomys,merriami,Rodent,Control,1985-02-17
10092,3,17,1985,2,DM,F,35,38,Dipodomys,merriami,Rodent,Control,1985-03-17
10109,3,17,1985,2,DM,F,36,43,Dipodomys,merriami,Rodent,Control,1985-03-17
10114,3,17,1985,2,DM,F,35,39,Dipodomys,merriami,Rodent,Control,1985-03-17
10254,4,21,1985,2,DM,M,35,27,Dipodomys,merriami,Rodent,Control,1985-04-21
10277,4,21,1985,2,DM,F,37,44,Dipodomys,merriami,Rodent,Control,1985-04-21
10290,4,21,1985,2,DM,F,36,44,Dipodomys,merriami,Rodent,Control,1985-04-21
10318,4,21,1985,2,DM,F,37,43,Dipodomys,merriami,Rodent,Control,1985-04-21
10354,4,21,1985,2,DM,F,35,39,Dipodomys,merriami,Rodent,Control,1985-04-21
10363,4,21,1985,2,DM,F,37,43,Dipodomys,merriami,Rodent,Control,1985-04-21
10366,4,21,1985,2,DM,M,37,46,Dipodomys,merriami,Rodent,Control,1985-04-21
10411,5,24,1985,2,DM,M,35,33,Dipodomys,merriami,Rodent,Control,1985-05-24
10415,5,24,1985,2,DM,F,36,40,Dipodomys,merriami,Rodent,Control,1985-05-24
10421,5,24,1985,2,DM,F,35,39,Dipodomys,merriami,Rodent,Control,1985-05-24
10430,5,24,1985,2,DM,F,33,17,Dipodomys,merriami,Rodent,Control,1985-05-24
10447,5,24,1985,2,DM,F,35,38,Dipodomys,merriami,Rodent,Control,1985-05-24
10500,6,16,1985,2,DM,F,36,42,Dipodomys,merriami,Rodent,Control,1985-06-16
10517,6,16,1985,2,DM,F,32,15,Dipodomys,merriami,Rodent,Control,1985-06-16
10518,6,16,1985,2,DM,F,36,40,Dipodomys,merriami,Rodent,Control,1985-06-16
10532,6,16,1985,2,DM,F,33,30,Dipodomys,merriami,Rodent,Control,1985-06-16
10595,7,24,1985,2,DM,F,37,41,Dipodomys,merriami,Rodent,Control,1985-07-24
10600,7,24,1985,2,DM,F,32,17,Dipodomys,merriami,Rodent,Control,1985-07-24
10603,7,24,1985,2,DM,F,36,37,Dipodomys,merriami,Rodent,Control,1985-07-24
10610,7,24,1985,2,DM,F,33,32,Dipodomys,merriami,Rodent,Control,1985-07-24
10621,7,24,1985,2,DM,F,37,36,Dipodomys,merriami,Rodent,Control,1985-07-24
10623,7,24,1985,2,DM,F,35,33,Dipodomys,merriami,Rodent,Control,1985-07-24
10686,8,20,1985,2,DM,F,35,48,Dipodomys,merriami,Rodent,Control,1985-08-20
10693,8,20,1985,2,DM,F,34,24,Dipodomys,merriami,Rodent,Control,1985-08-20
10716,8,20,1985,2,DM,F,35,38,Dipodomys,merriami,Rodent,Control,1985-08-20
10784,9,22,1985,2,DM,F,37,46,Dipodomys,merriami,Rodent,Control,1985-09-22
10802,9,22,1985,2,DM,F,37,59,Dipodomys,merriami,Rodent,Control,1985-09-22
10804,9,22,1985,2,DM,F,33,41,Dipodomys,merriami,Rodent,Control,1985-09-22
10899,10,13,1985,2,DM,M,37,42,Dipodomys,merriami,Rodent,Control,1985-10-13
10909,10,13,1985,2,DM,F,37,48,Dipodomys,merriami,Rodent,Control,1985-10-13
10920,10,13,1985,2,DM,F,37,40,Dipodomys,merriami,Rodent,Control,1985-10-13
11013,11,17,1985,2,DM,M,38,43,Dipodomys,merriami,Rodent,Control,1985-11-17
11015,11,17,1985,2,DM,M,34,46,Dipodomys,merriami,Rodent,Control,1985-11-17
11063,11,17,1985,2,DM,F,37,46,Dipodomys,merriami,Rodent,Control,1985-11-17
11074,11,17,1985,2,DM,M,37,46,Dipodomys,merriami,Rodent,Control,1985-11-17
11092,11,17,1985,2,DM,F,36,39,Dipodomys,merriami,Rodent,Control,1985-11-17
11148,12,8,1985,2,DM,M,37,44,Dipodomys,merriami,Rodent,Control,1985-12-08
11150,12,8,1985,2,DM,M,37,47,Dipodomys,merriami,Rodent,Control,1985-12-08
11161,12,8,1985,2,DM,F,37,39,Dipodomys,merriami,Rodent,Control,1985-12-08
11186,12,8,1985,2,DM,M,38,42,Dipodomys,merriami,Rodent,Control,1985-12-08
11187,12,8,1985,2,DM,M,36,48,Dipodomys,merriami,Rodent,Control,1985-12-08
11197,12,8,1985,2,DM,F,37,44,Dipodomys,merriami,Rodent,Control,1985-12-08
11210,12,8,1985,2,DM,F,35,40,Dipodomys,merriami,Rodent,Control,1985-12-08
11284,3,9,1986,2,DM,M,38,44,Dipodomys,merriami,Rodent,Control,1986-03-09
11291,3,9,1986,2,DM,F,37,40,Dipodomys,merriami,Rodent,Control,1986-03-09
11304,3,9,1986,2,DM,M,36,48,Dipodomys,merriami,Rodent,Control,1986-03-09
11305,3,9,1986,2,DM,F,36,49,Dipodomys,merriami,Rodent,Control,1986-03-09
11316,3,9,1986,2,DM,F,36,38,Dipodomys,merriami,Rodent,Control,1986-03-09
11327,3,9,1986,2,DM,M,37,50,Dipodomys,merriami,Rodent,Control,1986-03-09
11387,4,13,1986,2,DM,M,37,42,Dipodomys,merriami,Rodent,Control,1986-04-13
11388,4,13,1986,2,DM,F,37,42,Dipodomys,merriami,Rodent,Control,1986-04-13
11391,4,13,1986,2,DM,M,34,26,Dipodomys,merriami,Rodent,Control,1986-04-13
11408,4,13,1986,2,DM,F,35,49,Dipodomys,merriami,Rodent,Control,1986-04-13
11421,4,13,1986,2,DM,M,38,44,Dipodomys,merriami,Rodent,Control,1986-04-13
11489,5,11,1986,2,DM,M,37,44,Dipodomys,merriami,Rodent,Control,1986-05-11
11514,5,11,1986,2,DM,M,38,37,Dipodomys,merriami,Rodent,Control,1986-05-11
11515,5,11,1986,2,DM,F,34,43,Dipodomys,merriami,Rodent,Control,1986-05-11
11535,5,11,1986,2,DM,M,34,46,Dipodomys,merriami,Rodent,Control,1986-05-11
11584,6,5,1986,2,DM,M,37,47,Dipodomys,merriami,Rodent,Control,1986-06-05
11595,6,5,1986,2,DM,M,37,47,Dipodomys,merriami,Rodent,Control,1986-06-05
11600,6,5,1986,2,DM,M,37,36,Dipodomys,merriami,Rodent,Control,1986-06-05
11608,6,5,1986,2,DM,F,37,53,Dipodomys,merriami,Rodent,Control,1986-06-05
11684,7,4,1986,2,DM,M,37,47,Dipodomys,merriami,Rodent,Control,1986-07-04
11695,7,4,1986,2,DM,F,35,43,Dipodomys,merriami,Rodent,Control,1986-07-04
11722,7,4,1986,2,DM,M,35,36,Dipodomys,merriami,Rodent,Control,1986-07-04
11772,8,10,1986,2,DM,M,38,46,Dipodomys,merriami,Rodent,Control,1986-08-10
11784,8,10,1986,2,DM,M,34,31,Dipodomys,merriami,Rodent,Control,1986-08-10
11788,8,10,1986,2,DM,M,38,40,Dipodomys,merriami,Rodent,Control,1986-08-10
11791,8,10,1986,2,DM,M,35,45,Dipodomys,merriami,Rodent,Control,1986-08-10
11841,9,7,1986,2,DM,M,36,46,Dipodomys,merriami,Rodent,Control,1986-09-07
11862,9,7,1986,2,DM,M,35,45,Dipodomys,merriami,Rodent,Control,1986-09-07
11920,10,5,1986,2,DM,M,37,53,Dipodomys,merriami,Rodent,Control,1986-10-05
12011,11,16,1986,2,DM,F,36,46,Dipodomys,merriami,Rodent,Control,1986-11-16
12014,11,16,1986,2,DM,M,35,49,Dipodomys,merriami,Rodent,Control,1986-11-16
12056,11,16,1986,2,DM,M,35,44,Dipodomys,merriami,Rodent,Control,1986-11-16
12117,12,15,1986,2,DM,F,36,44,Dipodomys,merriami,Rodent,Control,1986-12-15
12137,12,15,1986,2,DM,M,37,49,Dipodomys,merriami,Rodent,Control,1986-12-15
12138,12,15,1986,2,DM,F,35,39,Dipodomys,merriami,Rodent,Control,1986-12-15
12234,2,1,1987,2,DM,M,32,45,Dipodomys,merriami,Rodent,Control,1987-02-01
12249,2,1,1987,2,DM,F,36,45,Dipodomys,merriami,Rodent,Control,1987-02-01
12389,3,2,1987,2,DM,M,35,47,Dipodomys,merriami,Rodent,Control,1987-03-02
12394,3,2,1987,2,DM,F,34,38,Dipodomys,merriami,Rodent,Control,1987-03-02
12407,3,2,1987,2,DM,F,37,42,Dipodomys,merriami,Rodent,Control,1987-03-02
12419,3,2,1987,2,DM,M,35,49,Dipodomys,merriami,Rodent,Control,1987-03-02
12439,3,2,1987,2,DM,M,36,40,Dipodomys,merriami,Rodent,Control,1987-03-02
12533,4,6,1987,2,DM,M,36,46,Dipodomys,merriami,Rodent,Control,1987-04-06
12535,4,6,1987,2,DM,F,36,42,Dipodomys,merriami,Rodent,Control,1987-04-06
12545,4,6,1987,2,DM,M,37,45,Dipodomys,merriami,Rodent,Control,1987-04-06
12676,4,26,1987,2,DM,M,36,46,Dipodomys,merriami,Rodent,Control,1987-04-26
12764,5,28,1987,2,DM,F,36,45,Dipodomys,merriami,Rodent,Control,1987-05-28
12780,5,28,1987,2,DM,M,35,44,Dipodomys,merriami,Rodent,Control,1987-05-28
12966,7,1,1987,2,DM,M,34,47,Dipodomys,merriami,Rodent,Control,1987-07-01
12972,7,1,1987,2,DM,F,33,25,Dipodomys,merriami,Rodent,Control,1987-07-01
13267,8,26,1987,2,DM,F,37,44,Dipodomys,merriami,Rodent,Control,1987-08-26
13481,9,27,1987,2,DM,M,36,48,Dipodomys,merriami,Rodent,Control,1987-09-27
13589,10,25,1987,2,DM,M,37,45,Dipodomys,merriami,Rodent,Control,1987-10-25
13757,11,22,1987,2,DM,M,37,44,Dipodomys,merriami,Rodent,Control,1987-11-22
13820,11,22,1987,2,DM,M,37,45,Dipodomys,merriami,Rodent,Control,1987-11-22
13822,11,22,1987,2,DM,M,35,38,Dipodomys,merriami,Rodent,Control,1987-11-22
13920,1,24,1988,2,DM,M,36,38,Dipodomys,merriami,Rodent,Control,1988-01-24
13922,1,24,1988,2,DM,F,37,41,Dipodomys,merriami,Rodent,Control,1988-01-24
13935,1,24,1988,2,DM,M,34,47,Dipodomys,merriami,Rodent,Control,1988-01-24
14098,2,22,1988,2,DM,F,36,40,Dipodomys,merriami,Rodent,Control,1988-02-22
14104,2,22,1988,2,DM,M,36,45,Dipodomys,merriami,Rodent,Control,1988-02-22
14119,2,22,1988,2,DM,M,36,38,Dipodomys,merriami,Rodent,Control,1988-02-22
14123,2,22,1988,2,DM,F,36,42,Dipodomys,merriami,Rodent,Control,1988-02-22
14134,2,22,1988,2,DM,M,37,48,Dipodomys,merriami,Rodent,Control,1988-02-22
14258,3,21,1988,2,DM,M,36,43,Dipodomys,merriami,Rodent,Control,1988-03-21
14279,3,21,1988,2,DM,F,37,42,Dipodomys,merriami,Rodent,Control,1988-03-21
14322,3,21,1988,2,DM,M,38,48,Dipodomys,merriami,Rodent,Control,1988-03-21
14423,4,19,1988,2,DM,F,37,44,Dipodomys,merriami,Rodent,Control,1988-04-19
14491,5,15,1988,2,DM,F,37,48,Dipodomys,merriami,Rodent,Control,1988-05-15
14540,5,15,1988,2,DM,M,36,48,Dipodomys,merriami,Rodent,Control,1988-05-15
14603,6,12,1988,2,DM,F,38,41,Dipodomys,merriami,Rodent,Control,1988-06-12
14697,7,15,1988,2,DM,F,37,42,Dipodomys,merriami,Rodent,Control,1988-07-15
14787,8,9,1988,2,DM,M,37,41,Dipodomys,merriami,Rodent,Control,1988-08-09
14794,8,10,1988,2,DM,M,35,24,Dipodomys,merriami,Rodent,Control,1988-08-10
14797,8,10,1988,2,DM,F,32,40,Dipodomys,merriami,Rodent,Control,1988-08-10
14889,9,12,1988,2,DM,M,37,35,Dipodomys,merriami,Rodent,Control,1988-09-12
14988,10,9,1988,2,DM,M,37,43,Dipodomys,merriami,Rodent,Control,1988-10-09
16377,7,30,1989,2,DM,F,37,51,Dipodomys,merriami,Rodent,Control,1989-07-30
17298,3,30,1990,2,DM,F,37,46,Dipodomys,merriami,Rodent,Control,1990-03-30
17320,3,30,1990,2,DM,M,37,50,Dipodomys,merriami,Rodent,Control,1990-03-30
17331,3,30,1990,2,DM,M,37,43,Dipodomys,merriami,Rodent,Control,1990-03-30
17910,10,16,1990,2,DM,M,36,38,Dipodomys,merriami,Rodent,Control,1990-10-16
17915,10,16,1990,2,DM,F,37,45,Dipodomys,merriami,Rodent,Control,1990-10-16
17973,11,10,1990,2,DM,F,37,47,Dipodomys,merriami,Rodent,Control,1990-11-10
18096,12,15,1990,2,DM,F,36,44,Dipodomys,merriami,Rodent,Control,1990-12-15
18193,1,11,1991,2,DM,F,34,48,Dipodomys,merriami,Rodent,Control,1991-01-11
18201,1,11,1991,2,DM,M,37,51,Dipodomys,merriami,Rodent,Control,1991-01-11
18654,5,13,1991,2,DM,F,37,54,Dipodomys,merriami,Rodent,Control,1991-05-13
18743,6,13,1991,2,DM,F,35,44,Dipodomys,merriami,Rodent,Control,1991-06-13
18821,7,12,1991,2,DM,F,36,45,Dipodomys,merriami,Rodent,Control,1991-07-12
19378,12,7,1991,2,DM,M,36,48,Dipodomys,merriami,Rodent,Control,1991-12-07
19427,12,7,1991,2,DM,F,36,41,Dipodomys,merriami,Rodent,Control,1991-12-07
19539,1,8,1992,2,DM,M,36,42,Dipodomys,merriami,Rodent,Control,1992-01-08
19806,3,7,1992,2,DM,M,36,47,Dipodomys,merriami,Rodent,Control,1992-03-07
19866,4,4,1992,2,DM,M,37,49,Dipodomys,merriami,Rodent,Control,1992-04-04
20856,5,22,1993,2,DM,F,36,55,Dipodomys,merriami,Rodent,Control,1993-05-22
21167,10,15,1993,2,DM,M,35,34,Dipodomys,merriami,Rodent,Control,1993-10-15
21215,11,13,1993,2,DM,M,36,39,Dipodomys,merriami,Rodent,Control,1993-11-13
21223,11,13,1993,2,DM,M,36,49,Dipodomys,merriami,Rodent,Control,1993-11-13
21269,12,14,1993,2,DM,M,35,48,Dipodomys,merriami,Rodent,Control,1993-12-14
21275,12,14,1993,2,DM,M,35,36,Dipodomys,merriami,Rodent,Control,1993-12-14
21284,12,14,1993,2,DM,M,36,46,Dipodomys,merriami,Rodent,Control,1993-12-14
21325,2,1,1994,2,DM,M,37,39,Dipodomys,merriami,Rodent,Control,1994-02-01
21385,2,20,1994,2,DM,M,37,40,Dipodomys,merriami,Rodent,Control,1994-02-20
21435,3,11,1994,2,DM,M,36,40,Dipodomys,merriami,Rodent,Control,1994-03-11
21442,3,11,1994,2,DM,M,34,45,Dipodomys,merriami,Rodent,Control,1994-03-11
21448,3,11,1994,2,DM,M,36,47,Dipodomys,merriami,Rodent,Control,1994-03-11
21502,4,10,1994,2,DM,M,39,41,Dipodomys,merriami,Rodent,Control,1994-04-10
21505,4,10,1994,2,DM,M,35,52,Dipodomys,merriami,Rodent,Control,1994-04-10
21555,5,18,1994,2,DM,M,36,44,Dipodomys,merriami,Rodent,Control,1994-05-18
21560,5,18,1994,2,DM,M,36,51,Dipodomys,merriami,Rodent,Control,1994-05-18
21708,8,17,1994,2,DM,M,36,44,Dipodomys,merriami,Rodent,Control,1994-08-17
21757,9,6,1994,2,DM,M,38,46,Dipodomys,merriami,Rodent,Control,1994-09-06
21814,10,12,1994,2,DM,M,38,43,Dipodomys,merriami,Rodent,Control,1994-10-12
21879,11,1,1994,2,DM,M,36,44,Dipodomys,merriami,Rodent,Control,1994-11-01
21940,12,4,1994,2,DM,M,36,44,Dipodomys,merriami,Rodent,Control,1994-12-04
22003,1,11,1995,2,DM,M,37,41,Dipodomys,merriami,Rodent,Control,1995-01-11
22042,2,4,1995,2,DM,F,36,45,Dipodomys,merriami,Rodent,Control,1995-02-04
22044,2,4,1995,2,DM,M,37,46,Dipodomys,merriami,Rodent,Control,1995-02-04
22105,3,4,1995,2,DM,F,37,49,Dipodomys,merriami,Rodent,Control,1995-03-04
22109,3,4,1995,2,DM,M,37,46,Dipodomys,merriami,Rodent,Control,1995-03-04
22168,4,1,1995,2,DM,M,36,48,Dipodomys,merriami,Rodent,Control,1995-04-01
22250,4,29,1995,2,DM,F,36,48,Dipodomys,merriami,Rodent,Control,1995-04-29
22368,6,27,1995,2,DM,M,37,44,Dipodomys,merriami,Rodent,Control,1995-06-27
22375,6,27,1995,2,DM,F,35,27,Dipodomys,merriami,Rodent,Control,1995-06-27
22444,7,20,1995,2,DM,F,31,37,Dipodomys,merriami,Rodent,Control,1995-07-20
22550,8,26,1995,2,DM,F,37,26,Dipodomys,merriami,Rodent,Control,1995-08-26
22560,8,26,1995,2,DM,F,34,41,Dipodomys,merriami,Rodent,Control,1995-08-26
22689,9,23,1995,2,DM,F,33,43,Dipodomys,merriami,Rodent,Control,1995-09-23
22842,10,28,1995,2,DM,F,35,50,Dipodomys,merriami,Rodent,Control,1995-10-28
22853,10,28,1995,2,DM,F,34,44,Dipodomys,merriami,Rodent,Control,1995-10-28
22865,10,28,1995,2,DM,M,33,31,Dipodomys,merriami,Rodent,Control,1995-10-28
22880,10,28,1995,2,DM,M,36,44,Dipodomys,merriami,Rodent,Control,1995-10-28
22896,10,28,1995,2,DM,M,34,31,Dipodomys,merriami,Rodent,Control,1995-10-28
22997,12,2,1995,2,DM,M,36,50,Dipodomys,merriami,Rodent,Control,1995-12-02
23002,12,2,1995,2,DM,M,35,40,Dipodomys,merriami,Rodent,Control,1995-12-02
23003,12,2,1995,2,DM,F,35,43,Dipodomys,merriami,Rodent,Control,1995-12-02
23041,12,2,1995,2,DM,M,36,47,Dipodomys,merriami,Rodent,Control,1995-12-02
23044,12,2,1995,2,DM,M,37,43,Dipodomys,merriami,Rodent,Control,1995-12-02
23115,12,21,1995,2,DM,F,37,51,Dipodomys,merriami,Rodent,Control,1995-12-21
23117,12,21,1995,2,DM,M,35,23,Dipodomys,merriami,Rodent,Control,1995-12-21
23120,12,21,1995,2,DM,M,35,42,Dipodomys,merriami,Rodent,Control,1995-12-21
23136,12,21,1995,2,DM,M,33,27,Dipodomys,merriami,Rodent,Control,1995-12-21
23144,12,21,1995,2,DM,F,36,42,Dipodomys,merriami,Rodent,Control,1995-12-21
23156,12,21,1995,2,DM,M,37,47,Dipodomys,merriami,Rodent,Control,1995-12-21
23169,12,21,1995,2,DM,F,36,44,Dipodomys,merriami,Rodent,Control,1995-12-21
23220,1,27,1996,2,DM,F,36,47,Dipodomys,merriami,Rodent,Control,1996-01-27
23225,1,27,1996,2,DM,M,40,54,Dipodomys,merriami,Rodent,Control,1996-01-27
23234,1,27,1996,2,DM,F,35,45,Dipodomys,merriami,Rodent,Control,1996-01-27
23237,1,27,1996,2,DM,M,35,46,Dipodomys,merriami,Rodent,Control,1996-01-27
23243,1,27,1996,2,DM,M,36,49,Dipodomys,merriami,Rodent,Control,1996-01-27
23257,1,27,1996,2,DM,M,36,50,Dipodomys,merriami,Rodent,Control,1996-01-27
23341,2,24,1996,2,DM,F,38,55,Dipodomys,merriami,Rodent,Control,1996-02-24
23345,2,24,1996,2,DM,M,37,45,Dipodomys,merriami,Rodent,Control,1996-02-24
23357,2,24,1996,2,DM,F,35,44,Dipodomys,merriami,Rodent,Control,1996-02-24
23365,2,24,1996,2,DM,F,34,49,Dipodomys,merriami,Rodent,Control,1996-02-24
23368,2,24,1996,2,DM,M,40,55,Dipodomys,merriami,Rodent,Control,1996-02-24
23403,2,24,1996,2,DM,M,35,47,Dipodomys,merriami,Rodent,Control,1996-02-24
23498,3,23,1996,2,DM,F,36,41,Dipodomys,merriami,Rodent,Control,1996-03-23
23519,3,23,1996,2,DM,F,36,48,Dipodomys,merriami,Rodent,Control,1996-03-23
23522,3,23,1996,2,DM,F,37,49,Dipodomys,merriami,Rodent,Control,1996-03-23
23549,3,23,1996,2,DM,M,38,44,Dipodomys,merriami,Rodent,Control,1996-03-23
23565,3,23,1996,2,DM,M,37,48,Dipodomys,merriami,Rodent,Control,1996-03-23
23645,4,14,1996,2,DM,F,37,47,Dipodomys,merriami,Rodent,Control,1996-04-14
23650,4,14,1996,2,DM,F,34,26,Dipodomys,merriami,Rodent,Control,1996-04-14
23687,4,14,1996,2,DM,M,40,56,Dipodomys,merriami,Rodent,Control,1996-04-14
23703,4,14,1996,2,DM,F,36,49,Dipodomys,merriami,Rodent,Control,1996-04-14
23895,5,23,1996,2,DM,M,35,41,Dipodomys,merriami,Rodent,Control,1996-05-23
23899,5,23,1996,2,DM,M,38,53,Dipodomys,merriami,Rodent,Control,1996-05-23
23902,5,23,1996,2,DM,F,37,55,Dipodomys,merriami,Rodent,Control,1996-05-23
23904,5,23,1996,2,DM,F,36,49,Dipodomys,merriami,Rodent,Control,1996-05-23
23922,5,23,1996,2,DM,M,40,54,Dipodomys,merriami,Rodent,Control,1996-05-23
23929,5,23,1996,2,DM,F,35,47,Dipodomys,merriami,Rodent,Control,1996-05-23
23936,5,23,1996,2,DM,M,37,47,Dipodomys,merriami,Rodent,Control,1996-05-23
24027,6,13,1996,2,DM,M,40,53,Dipodomys,merriami,Rodent,Control,1996-06-13
24045,6,13,1996,2,DM,F,36,41,Dipodomys,merriami,Rodent,Control,1996-06-13
24197,7,20,1996,2,DM,F,30,46,Dipodomys,merriami,Rodent,Control,1996-07-20
24292,8,14,1996,2,DM,F,35,47,Dipodomys,merriami,Rodent,Control,1996-08-14
24306,8,14,1996,2,DM,M,36,40,Dipodomys,merriami,Rodent,Control,1996-08-14
24393,9,21,1996,2,DM,F,33,26,Dipodomys,merriami,Rodent,Control,1996-09-21
24396,9,21,1996,2,DM,M,35,28,Dipodomys,merriami,Rodent,Control,1996-09-21
24407,9,21,1996,2,DM,F,35,42,Dipodomys,merriami,Rodent,Control,1996-09-21
24443,9,21,1996,2,DM,M,36,42,Dipodomys,merriami,Rodent,Control,1996-09-21
24537,10,12,1996,2,DM,M,38,45,Dipodomys,merriami,Rodent,Control,1996-10-12
24546,10,12,1996,2,DM,M,38,50,Dipodomys,merriami,Rodent,Control,1996-10-12
24549,10,12,1996,2,DM,M,34,36,Dipodomys,merriami,Rodent,Control,1996-10-12
24553,10,12,1996,2,DM,F,35,48,Dipodomys,merriami,Rodent,Control,1996-10-12
24681,11,16,1996,2,DM,M,35,42,Dipodomys,merriami,Rodent,Control,1996-11-16
24682,11,16,1996,2,DM,M,36,41,Dipodomys,merriami,Rodent,Control,1996-11-16
24694,11,16,1996,2,DM,M,38,42,Dipodomys,merriami,Rodent,Control,1996-11-16
24822,12,18,1996,2,DM,M,35,45,Dipodomys,merriami,Rodent,Control,1996-12-18
24844,12,18,1996,2,DM,M,37,47,Dipodomys,merriami,Rodent,Control,1996-12-18
24939,2,8,1997,2,DM,M,34,44,Dipodomys,merriami,Rodent,Control,1997-02-08
